,coef,p-val
1040630,-0.49600250763694337,0.12073892938677948
1040779,0.5000456600156196,0.11726796775088458
1041022,-0.5142208445046514,0.10560900499736017
1041029,0.5011402523360257,0.11633945886179564
1041591,0.02414022747926338,0.9438346888790775
1041602,-0.7817359599705717,0.004480179187051401
1041696,0.11906660439484885,0.7273244956750053
1042064,-0.2162359610878355,0.523073596993467
1042333,-0.09828067413836208,0.7737419261570379
1042694,-0.440774405062428,0.174802689306622
1042785,0.7244516265842026,0.011683446511972118
1042828,0.5142208445046514,0.10560900499736017
297177,-0.08031617566464737,0.8144075993701891
300366,-0.5022883414749454,0.11537067274689115
301559,-0.5046842802850952,0.11336571179977394
302161,-0.43785194268526406,0.17801513669221883
302595,0.15244486419593908,0.6545330193206453
309565,0.7268019860078673,0.011283802768132194
309910,-0.6509292743361551,0.030070458150279925
310685,-0.5081495473197969,0.11050595355396199
311903,0.07516932167543587,0.826138889653527
312240,-0.7665644021987423,0.0059201668371849335
312620,-0.5,0.11730680301423815
313091,0.06772854614785964,0.8431547466926002
313288,0.5022883414749454,0.11537067274689115
313465,0.01852474270776024,0.9568877818035847
313584,0.07479042255487045,0.8270038096379375
313626,0.5022883414749454,0.11537067274689115
313908,-0.2868228107004644,0.3924700081235839
314000,-0.3274685046250034,0.32558841127077975
314196,-0.23230699676234087,0.49184181188804554
314326,-0.47923437256030327,0.1358338425183944
314588,-0.33202745026912217,0.31849408004864954
314883,-0.5011402523360257,0.11633945886179564
315694,-0.5022883414749454,0.11537067274689115
316365,-0.6001662740782924,0.05092211986010844
316428,0.6091014416417397,0.04669086944349834
316701,0.7853022378314498,0.004183213033239244
317866,-0.23833750581434676,0.4803396868448473
318962,-0.06656260244541073,0.8458267123003783
319660,-0.37109246890311687,0.2611863712176851
320122,0.3709726602198783,0.26135247369154485
320153,-0.40451991747794525,0.21719492230471593
320891,-0.19625539234877334,0.5630234668851462
321884,-0.6393919114759782,0.03415405798584428
322363,0.5022883414749454,0.11537067274689115
327931,-0.5126894452684974,0.10683061991730981
363855,-0.5011402523360257,0.11633945886179564
363943,0.15244486419593908,0.6545330193206453
364752,0.2468261840599872,0.4643563314550896
364935,-0.5011402523360257,0.11633945886179564
574532,-0.5034443575988876,0.11440046794075497
575030,0.41574139689344036,0.20348214233173237
575096,-0.2532778762401413,0.4523737822652931
575142,0.46973730240900874,0.1448892078257692
579942,0.49070409667842474,0.12538630515241128
580517,0.5,0.11730680301423815
580558,0.5994547343206702,0.05126996921539129
580687,0.5022883414749454,0.11537067274689115
