,coef,p-val
670150,0.47739603762933147,0.1375579337199863
674214,0.11064000702262049,0.7460520561566899
676127,-0.511766315719159,0.10757142603982114
689994,-0.5034443575988876,0.11440046794075497
690235,-0.2936044283922111,0.380865829414487
707164,-0.5022883414749454,0.11537067274689115
716269,-0.4639853360038204,0.15055346379794698
716358,-0.298822312129267,0.3720568465550821
730961,-0.5022883414749454,0.11537067274689115
731090,0.3507399460133864,0.29025920156688034
731322,-0.5069608917800194,0.11148158531428173
736928,0.2781611841407687,0.4075430394014321
739165,-0.5834500350116707,0.05952998823806007
739664,-0.10850143024389877,0.7508250053974812
743841,0.0660009029297714,0.8471144678792352
747124,0.47301616487964016,0.14172116128426002
751685,0.5011912414941613,0.11629632214498874
752182,-0.5175491695067657,0.10298538400422595
759160,-0.6769584383643705,0.02213886950111911
760754,0.4617762124878142,0.15276513742092016
763741,-0.5022883414749454,0.11537067274689115
764292,0.5022883414749454,0.11537067274689115
770334,-0.07762638004612794,0.8205343631889062
781307,0.5154614273559055,0.10462606559015915
795713,-0.06900655593423542,0.8402276669135291
799104,-0.18921192319225555,0.5773871071315733
807142,0.224630175168721,0.5066570839230154
807167,-0.518785847899556,0.10202147895670201
807193,-0.2933336123666288,0.38132587593034206
807267,-0.2359071298478354,0.4849606380653313
807433,-0.541828369182877,0.08512813822741143
807543,0.08688052007993392,0.7994951907199233
807575,,
807700,-0.43418802760297737,0.18209318633220273
807822,-0.5022883414749454,0.11537067274689115
808044,-0.07358236637186913,0.829762609664084
808174,0.06917144638660747,0.8398501428532088
808175,-0.018265030599088926,0.9574917301763834
808194,-0.5471021625397836,0.08154140192017642
808257,-0.27029495135979437,0.421472987189521
808512,0.2187509242808039,0.5181316941060522
808538,0.10643057251806516,0.7554543007643135
808649,-0.5452497568062706,0.08278956494354821
808743,-0.5057805388588732,0.11245589906375456
808822,-0.5068030337996144,0.11161157054925074
808885,0.5046083923495819,0.11342886845579629
808950,-0.28847734414021453,0.3896228162928743
809216,0.09417632186960223,0.7829915416955179
809345,0.31224176872973275,0.3498859175745024
809357,0.5011402523360257,0.11633945886179564
809603,-0.24630293870491865,0.4653344472566272
809679,-0.4790078594467576,0.1360455358186397
810070,-0.5244044240850757,0.09771636613972366
810142,-0.6520077877227708,0.029707178288593216
810296,0.03696518613583446,0.9140743615846456
811159,-0.15936397397225777,0.6397533657109236
811505,-0.2041241452319315,0.5471471209071816
811794,-0.3435760176243172,0.30089975342495073
811998,-0.18430911330216734,0.5874680214306189
812035,0.07644707871564384,0.8232234135064848
812165,-0.34669748559073227,0.29623756120703987
812371,,
812489,-0.20358244900432562,0.5482342000544544
813031,0.17052320905327925,0.6161640679736563
813209,-0.5375945192548629,0.08808209537354574
813314,-0.08727288954400551,0.7986056867203881
813686,0.06819943394704735,0.8420760433785544
814446,0.3783413826623548,0.25124815601305617
814485,0.692205688426108,0.01825533240882895
814905,0.09157291161525717,0.7888717896080878
814935,-0.173121178079718,0.6107177393174041
816167,-0.36936356951687266,0.2635891196514641
816247,-0.459416473252432,0.15514987560864593
816841,-0.21521103473958816,0.525093258788519
817418,0.7992103282490847,0.0031622120631459227
818064,-0.05900814778470123,0.8631733075848109
818622,-0.39587248664095637,0.22812446508520023
818954,0.2143928079983269,0.5267079597136706
820122,0.12785521419362247,0.7079341542451165
891931,0.5022883414749454,0.11537067274689115
931267,-0.21873931962990353,0.5181544515688858
931767,-0.617863529780453,0.04278310712628353
931901,-0.5,0.11730680301423815
932189,-0.5455954715763788,0.0825556635437045
938054,,
938893,-0.18384776310850234,0.5884200584205173
941490,-0.20225995873897262,0.5508918567399579
942442,0.23288247975470014,0.49073897242762987
947117,-0.40189786661568244,0.22047564468117012
949173,-0.511766315719159,0.10757142603982114
952688,0.22110831935702668,0.5135175214559262
952895,-0.301811277776966,0.3670580032977161
954050,0.24975972184598952,0.458890063129627
954346,0.23532603946871042,0.4860684043606036
958004,0.00498382879207476,0.988396938933565
960461,0.7211933603505363,0.012254288637495166
970584,-0.4101362243060691,0.21026534366307595
971519,0.03218467344564764,0.9251578244853838
973945,-0.5022883414749454,0.11537067274689115
975532,-0.44037441642899583,0.17524025451946926
975924,0.09497920359005298,0.7811801358665958
975945,0.5011402523360257,0.11633945886179564
976952,-0.5309365115995961,0.09286300345396063
977025,-0.014673479641335556,0.9658456461998434
984832,0.15337891575854098,0.6525311797769109
985009,0.5270462766947298,0.09573390947125936
985210,-0.12807864932939214,0.7074431602995523
985669,-0.18260103526220808,0.5909957158094266
986681,0.512989176042577,0.10659080233172263
987903,-0.6135420941755462,0.04468094155297318
988292,0.14480086679988985,0.6709912787418335
989775,-0.19208014144709123,0.5715208991231304
990193,0.11241495249537349,0.7420967382138404
995060,-0.4343655941574506,0.1818942507042789
995492,-0.5022883414749454,0.11537067274689115
996427,-0.5756926422568068,0.06384086728265514
997282,-0.5263247893247374,0.09627267358130888
999626,0.14126448280440335,0.6786500693587505
1000074,-0.23904572186687875,0.4789968566243805
1000075,-0.22758642338790164,0.5009292071371538
1000125,0.3833282659034674,0.24453897397878385
1000176,-0.2136869215853441,0.5281026377219737
1000186,0.48412291827592707,0.1313159106835315
1000187,-0.4000000000000001,0.22286835013352002
1000206,-0.6336889051857335,0.036309233273149784
1000248,-0.042379344841321,0.9015384737646888
1000249,-0.17928429140015906,0.5978685156511413
1000259,-0.6917770548277592,0.01835730231331632
1000286,-0.5809475019311126,0.06089838300504606
1000460,-0.5111056973486896,0.10810361029997163
1000464,-0.4551763298727212,0.15949288327678163
1000768,0.29495906430837493,0.37856886048851124
1000785,-0.31245704358956966,0.3495359918137383
1000791,0.05596245556828114,0.8701826221711698
1000794,0.5469439891549475,0.08164748851455136
1000807,-0.2854024272050703,0.3949225022596172
1000810,-0.3331887879334549,0.3167002871697385
1000817,-0.0815435506300201,0.8116149866024133
1000818,-0.13483997249264842,0.6926333242322503
