,coef,p-val
1073,0.25808918126982805,0.4435324992068238
976,-0.2047065262876636,0.5459793742526837
1032,0.19775635239252118,0.5599810325157537
1021,0.27981227784140567,0.4046481892451388
1024,0.39629696195060843,0.2275806118132791
1064,0.41937265100373083,0.19915842165749031
1065,0.41205436177951604,0.2079291621751498
969,-0.06358507844578741,0.8526567927470687
1013,0.016215031815950517,0.9622595877234383
1056,-0.10139217835600388,0.7667472979512757
966,-0.4755904254414913,0.13926474278804649
1067,-0.11738253537896062,0.7310568784710993
955,-0.4184184457832496,0.20028920667470024
900,-0.2091442838904519,0.5371146702971503
949,-0.34485036740377717,0.29899157701909085
952,-0.11818181818181818,0.72928477951978
967,0.21867938283753854,0.5182719982142276
1040,0.5653769149998011,0.06989378246889771
957,-0.23908614559623964,0.47892026108462693
1130,0.41286141192238524,0.20695085925341827
1333,0.3690214585383462,0.2640660487239563
929,-0.21053127681408032,0.5343563289577418
1049,0.36446563806256416,0.2704637103697426
953,-0.5011825339601562,0.11630368797021794
1070,0.2471402351705217,0.4637697196438546
1061,0.1678873667048434,0.6217075984283867
1199,0.6603302477064307,0.02700701253557811
987,-0.029574238257529473,0.9312151930676646
1029,-0.08020295658524221,0.814665301831848
1071,0.11192491113656228,0.7431881992845787
1098,0.3027650354097492,0.3654701836821982
1075,0.49198652416272215,0.12425113893551434
959,-0.2191803671890671,0.5172898279015592
814,0.15939417826583455,0.639689099821862
938,0.19120505652496053,0.5733081898578041
1087,0.4495602040932639,0.16536019365572607
875,-0.2369026647406667,0.48306540807762466
1085,0.8268147668905576,0.001695886400432473
918,0.10933969141876927,0.7489532016128978
1059,0.46635379640234276,0.148204628711068
1033,0.1491080198414145,0.6617010888363011
902,-0.1913444599828462,0.5730233236881318
862,0.018349396085439344,0.957295539966406
1110,0.21004785188952266,0.5353170584934903
1256,0.15034207570080774,0.6590471340669587
1161,0.2824608694984872,0.4000256259404663
1058,-0.047088160934801115,0.8906520258959744
978,-0.315336892888072,0.34487242124482287
1089,0.29954235112172095,0.37084947470722895
1104,0.43280294519929496,0.183649498353882
924,0.004823325668110273,0.9887705923737127
1092,0.08374357893586239,0.806614268677217
