,coef,p-val
611311,0.41997955558956584,0.19844120310652352
611327,0.3302974015523738,0.32117640391987706
611386,0.2956479282380821,0.3774034920561603
613097,-0.9016041912702365,0.000149098373585373
613216,-0.032261147658728506,0.9249804227057326
618014,0.6177941144506355,0.04281314327103899
625478,-0.0965581028730576,0.7776207859925836
626025,0.1889581505725527,0.5779072535389949
628759,0.47224246624607663,0.1424647399359979
637887,-0.3006841514016155,0.3689389905231536
638428,-0.1818779805969137,0.5924914475197229
638985,0.3786080279152324,0.25088678148626925
644256,-0.302407368379503,0.3660652158977584
644298,-0.3002701870526073,0.3696310623449137
646024,-0.34968279476037106,0.29181612648071104
648948,0.39635124266437877,0.22751112012752206
649330,0.5756007555437079,0.063893158321305
650229,0.505335172300164,0.11282494882899048
653346,-0.8860232811854184,0.00028226924338227725
653349,0.8667987559883586,0.0005530290474667956
653856,,
653857,-0.39858728436239016,0.22465926770717268
653902,0.1452664022548461,0.6699851345054034
654466,0.20738208016668008,0.5406276544148241
657380,0.6130088225415369,0.0449190948289234
657402,-0.356890749909559,0.2812919651020996
657601,-0.18887015846579172,0.5780876493229514
657983,0.5810730290102315,0.06082924087893444
661709,-0.6100645526272308,0.04624976026279309
661733,0.0,1.0
665896,0.5521321741777103,0.07821543254338356
666068,0.5164961368473233,0.10381081342275868
670148,0.41600141338834185,0.20317069406371946
670155,0.6593895059431453,0.027303185601239194
673525,-0.18626625797648,0.583435815060668
674209,-0.24217235620703026,0.4730887339127897
674300,0.31316960333729105,0.3483790399951794
678190,-0.24435781919482935,0.4689787384233277
678194,-0.26208627922687067,0.4362496888943429
680549,-0.1290404549482373,0.7053307565443806
684570,0.4337090306541788,0.18263048776933946
685139,0.8445804022008854,0.0010706269910721376
685462,0.010553244843339221,0.9754330277972455
687821,0.10777894359052533,0.7524392575139308
690196,-0.15771611160340113,0.6432628914924945
690311,0.3810633718881641,0.24757315358896784
691234,-0.160930171455096,0.6364238941942953
691685,-0.07272727272727274,0.831716405381337
693427,0.8147716821232072,0.0022529914126174426
695193,0.1916641329517337,0.5723702914770387
695546,0.05257203720113371,0.8779951379444659
695711,-0.0956722299914231,0.7796173620638178
695743,-0.6292778985691891,0.038039879296172655
695763,-0.06788442333021306,0.8427976385094624
700018,-0.009580350541380029,0.9776973255727562
700359,-0.498867590711625,0.11827260142252334
700409,-0.050693397374077354,0.882328324760485
701567,0.35781449079655986,0.27995874708024787
702163,-0.6464561664087485,0.03161051583535051
704236,-0.45985682598624145,0.15470310971258677
707120,-0.1577934345428755,0.6430980663771451
707131,0.06776884876740247,0.8430624125129829
712785,-0.19771421064483224,0.5600663640329084
712853,0.009580350541380029,0.9776973255727562
716261,0.3505629888104004,0.2905194956798024
717931,-0.39977862304507694,0.2231484366265929
718466,0.08124769385629756,0.81228796243299
718542,0.3592631453017511,0.277875046547256
718587,-0.3418990745365506,0.30342088253047017
721530,0.2724187382240565,0.41768968658471717
721839,0.02874105162414009,0.9331492596595319
726015,-0.43013484982745764,0.18667014596713638
726457,0.6838312890698599,0.02032216762063887
726596,-0.3426823495024955,0.3022418705315566
726827,-0.2896743086191728,0.38756948363544985
729125,0.17806849308658554,0.6003952788495965
731121,-0.36200216699972465,0.2739590983536778
732092,0.36884349584313114,0.2643143354616548
736823,0.1474717014518614,0.665225538138173
738094,-0.4616902584383194,0.15285159803066883
739516,,
739670,-0.39744960103571075,0.2261076384183202
739677,-0.18938907051775558,0.577024123601495
739678,-0.6941147178445929,0.01780609907448105
741327,0.04216393348838588,0.9020368669223521
741693,-0.1570543511610656,0.6446741199080696
744619,-0.6192921178835779,0.042168187583701264
745941,-0.01982726388386439,0.953859142323981
746262,0.4657114860455471,0.14883933269212032
746321,0.009439109141162248,0.9780260610607078
746367,0.23234684426488467,0.4917654140586254
750052,0.3982164352849419,0.22513079183733217
751685,0.6684067653318302,0.02455691983064516
751692,0.20595450992681769,0.5434804379501161
751964,0.3172489239642411,0.34179422745639715
752457,0.40368671387966554,0.21823428781415283
753353,0.21047410069122047,0.5344699200297676
754321,-0.22727272727272727,0.501535667604937
755059,0.5931426319344967,0.05442729925733972
757883,0.6027284599654543,0.04968295438374206
757940,0.35991133517867774,0.276945526043398
767998,-0.5351567004755962,0.08981329608096024
768973,0.4931786025451006,0.12320186198796922
769904,0.3786017554891681,0.2508952788529127
771400,0.9137216838384397,8.403090843028359e-05
771980,-0.09327075928046856,0.7850357696699003
773891,0.5812493946823521,0.06073218613294699
773920,0.0737358507259307,0.8294120059394418
775374,0.4284177759482692,0.18862993091731375
775698,-0.7624541989719473,0.006362763771981283
776895,-0.35200753393775963,0.28839842133952964
777146,0.5187822215987361,0.10202429676895877
777210,0.18246020208417915,0.5912869354348398
777213,0.10092167846991638,0.7678039873783449
777836,0.41286141192238524,0.20695085925341827
778335,-0.07011259776208009,0.8376959165810572
779952,0.47209149159800595,0.14261012298563894
781304,0.32952920948177644,0.322371305058786
781307,0.3272202119671034,0.3259771907313765
782049,0.3903514745618963,0.235267313306981
782057,0.2580754775407575,0.44355756535098767
784243,0.5852895327349145,0.058537569022621076
784592,-0.38416028289418247,0.24342976584885653
784791,0.23059360730593612,0.49513175824666633
784811,0.16593314803692286,0.6258290209115099
785737,0.8249198299963497,0.00177584296621462
788186,-0.5733821790809959,0.0651645163142239
788219,0.5425298754963589,0.08464512372181132
788252,-0.2665424099438659,0.4281978696115407
788445,-0.23723239800451765,0.482438414530473
789943,-0.6919907643216905,0.018306411054942278
790192,-0.6759067201114033,0.022426708985498235
790760,-0.653272543281984,0.029285110448948545
790791,0.2654524794612317,0.430160674586786
790851,0.3333573651514918,0.31644035754061806
791466,0.6405802031815229,0.03371653182176555
791497,-0.13364622944074941,0.6952412193060609
791530,-0.6263392066745821,0.039224213232789386
793684,-0.03678403918973623,0.9144941058896244
793783,0.4383607343781342,0.17745328714543396
795052,0.46864233496009117,0.14595699174855142
795176,-0.04778184825674966,0.8890496599693379
796375,0.11548114055960707,0.7352772129516483
796462,0.05492120264715138,0.8725808955403338
797822,-0.43936041808092746,0.1763525137515713
797849,-0.4840233108758566,0.13140699964583288
798152,-0.4711630534831968,0.143506227864616
798411,0.4289988446342752,0.18796533954656655
798573,0.7667947733157908,0.0058960490744412
799247,-0.39360195230458483,0.23104644562661428
799663,-0.17721444263289027,0.6021725984085393
799732,0.3888451643928921,0.2372383918195031
800383,0.50928749590995,0.1095771368832725
800391,0.4654575577074376,0.14909072261497125
800394,0.04767312946227962,0.8893007677832916
800416,-0.10409313539028804,0.7606881992787188
801479,0.4933880528810715,0.12301809011150822
801813,0.30109439487922035,0.36825379302913763
802516,0.8614538020763666,0.000654841306306463
802526,0.4009122018688206,0.2217164105348376
803101,0.7671312851617349,0.005860949194525314
803352,-0.10045432755294885,0.7688539559280109
803879,0.7762638004612792,0.004965730459324367
804422,-0.267750262373135,0.4260277187405289
805662,-0.1584379282422995,0.6417247963363794
805663,-0.41571436584064514,0.2035145365366624
805749,0.7879765900557371,0.003970258721623387
805750,-0.12454455703794039,0.7152208640929427
805788,0.5039739899438241,0.11395772981723783
805789,-0.3038577717527486,0.36365533051558374
806622,0.41137667560372115,0.2087527723615058
806666,-0.6623295963967024,0.026385102319913607
806670,-0.5997747324868978,0.05111333134618263
806901,0.4290454926901554,0.18791204787508115
806918,0.3143516128289616,0.3464642793059802
807109,0.22390912244136918,0.5080584337210203
807140,-0.5261337275659609,0.09641567945179605
807142,0.1033273879098506,0.7624048020915327
807158,0.5046083923495819,0.11342886845579629
807160,0.5034443575988876,0.11440046794075497
807184,-0.04790175270690014,0.8887727272585276
807186,-0.3825452409968716,0.24558552307440004
807205,-0.14513259888827065,0.6702742689265434
807209,0.1368899528089467,0.6881618538317871
807222,0.0,1.0
807232,-0.6077554496010331,0.04731218228123843
807274,0.4094130525753272,0.21115015351785174
807290,0.2881518358535923,0.3901821474943761
807335,0.5541433081144416,0.07691134512301465
807382,0.7130852445800122,0.013762072470767188
807403,0.824131008512554,0.0018099447901101249
807409,-0.5166008680562364,0.10372852657669179
807461,0.5357632071595925,0.08938050979470762
807487,0.07478677094621876,0.8270121460729627
807494,-0.8070438315693723,0.0026759188738089954
807509,-0.0965581028730576,0.7776207859925836
807540,-0.5069608917800194,0.11148158531428173
807541,0.22847985033409723,0.4992037204096601
807543,0.14840182648401826,0.6632214004568029
807592,0.2788136855574255,0.40639780405612025
807597,0.15685499269614722,0.645099465728986
807624,0.6590491593140252,0.027410898867392435
807669,0.6813851438692468,0.020956087616471174
807711,-0.05492005226011593,0.8725835457135922
807737,0.347134692163771,0.2955877427217342
807754,0.07063224140220167,0.8365069180549923
807789,0.49068780152214553,0.1254007716128737
807813,-0.473594504567854,0.14116693648810408
807850,-0.024195279380814224,0.9437067783506604
807935,0.5902059021456341,0.055940519671427914
807942,,
808019,-0.5371352022540758,0.08840657623804307
808050,0.0,1.0
808063,0.3940261127347419,0.23049893861368842
808081,0.32952920948177644,0.322371305058786
808094,0.3419963494057966,0.30327432481203737
808112,0.6806324417736548,0.02115395128577796
808115,-0.1751319444330976,0.6065145141784227
808156,0.8079533541118102,0.0026233014472409003
808181,0.3852570642647098,0.24197202840495274
808344,0.5949672328179225,0.053501348294236396
808362,0.12501205807170124,0.7141905915739593
808378,0.28501542860605583,0.39559202667018956
808412,0.2922404895854228,0.38318565388964687
808458,-0.2932827448121774,0.3814123180124128
808483,-0.12531734813006712,0.713518028393449
808512,0.5474760851635713,0.08129097718480367
808540,0.23315154599688864,0.49022371643259366
808561,0.39096234035970256,0.23447068732587334
808569,-0.009580350541380029,0.9776973255727562
808572,0.10600091373582224,0.7564156907493014
808603,0.28515883195257946,0.3953438669754036
808640,-0.3105055201845118,0.35271482715942337
808642,0.07662141663581955,0.8228257789128162
808697,0.19816509882593872,0.5591536434798087
808700,0.4746745390481789,0.14013559858695
808708,0.671280331866365,0.023724516848965902
808765,-0.025299030863288174,0.9411425186372322
808766,0.004979501746106165,0.9884070123278751
808776,-0.1552527600922559,0.648521403528366
808808,0.11872146118721462,0.7280890022338132
808815,0.4523631825102726,0.1624154518375722
808829,0.3480737526681077,0.29419467301022256
808854,0.24944915390270447,0.4594673590932614
808895,-0.21968481058860553,0.516301677137107
809005,-0.37946911459957056,0.24972181739942279
809033,0.06077155435054971,0.8591190412504712
809040,0.20851441405707477,0.5383692431650318
809092,0.2872377817022868,0.3917549369922043
809177,-0.18890462847417153,0.5780169785251867
809215,-0.5030896277540603,0.11469761865994631
809228,0.21004785188952266,0.5353170584934903
809287,-0.07221644216629078,0.8328840061943341
809303,0.7126606262964834,0.013844546726678595
809331,-0.16590566413334407,0.6258870530242107
809344,0.4141887274617076,0.2053478662660044
809354,0.1425622821162295,0.6758361968739823
809363,0.2961283309258334,0.376591859269915
809371,0.5907999309574736,0.05563214538123465
809384,-0.09476309590709878,0.781667607355141
809411,-0.5022883414749454,0.11537067274689115
809414,0.33643768272674013,0.3117110803890415
809429,-0.19956228486304842,0.5563291351565025
809461,0.3302891295379082,0.3211892581342606
809496,-0.15461805826290317,0.6498786488608221
809526,-0.18721461187214614,0.5814857926444127
809620,-0.4526860709936597,0.16207833306844965
809625,0.8031617566464737,0.0029093759001438462
809660,0.25183105005726514,0.45504835752016737
809670,-0.17244630974484051,0.6121308316568614
809675,0.7058001508049396,0.015226994225271998
809679,0.07722712895994126,0.8214445452583907
809680,-0.4329121270260764,0.18352652655465473
809724,0.8264217694600361,0.0017122429363057583
809771,-0.6965690475257057,0.017240243572445108
809792,0.620730661326799,0.04155519361759382
809812,0.1474717014518614,0.665225538138173
809854,-0.5247643189528834,0.09744473163585218
809856,0.1461202447927114,0.668141022093742
809860,-0.3148283108307177,0.34569362773450807
809910,-0.19042894824443757,0.5748951481617603
809950,-0.23297035063540658,0.4905706753116571
810019,0.28262034097071087,0.39974813767197004
810047,-0.5703176639051589,0.06694858356646788
810054,0.24763401617197728,0.46284807913695414
810069,0.05530188804444803,0.871703966484139
810186,0.6758961565049042,0.022429613501572288
810286,-0.2425103951751748,0.4724519536013052
810352,0.10049472345898146,0.7687631871447428
810499,0.17240954748160867,0.6122078414971088
810509,0.3040818202797687,0.3632837963123907
810539,0.5034443575988876,0.11440046794075497
810652,0.6272727272727273,0.03884525362035334
810684,0.14781585991629703,0.6644837509356335
810742,-0.5622657163378397,0.07179237892576358
810775,0.3041603842444641,0.36315356182587244
810815,0.39269815788041185,0.23221559214854812
810817,0.21552820242707713,0.5244679159074684
810819,-0.13103759902870826,0.7009504226019689
810872,-0.20169477040024564,0.5520292363935588
810890,-0.16827023462899218,0.6209012714659659
810910,-0.16359606144485353,0.6307705451843908
811006,0.30974554025752005,0.35395680707455823
811051,-0.3484523909175282,0.29363399836527626
811061,0.19400209846294555,0.5676031268483027
811090,0.37648225367971366,0.25377604416249816
811109,0.36322702888659486,0.27221800466501145
811147,0.31193973345246884,0.3503771785799732
811334,0.03189074333047437,0.9258397000680177
811340,0.6358147215404102,0.035495110871888204
811341,0.1375594121381643,0.686703542815263
811390,0.4922654392469793,0.12400512524951197
811410,-0.05153935275430105,0.8803767169206123
811443,0.0821917808219178,0.8101408788393285
811451,0.1885102301816505,0.578825777745116
811487,0.7536188095678008,0.00739577148731386
811506,-0.19872480051785538,0.5580214811761692
811524,-0.14286321078149072,0.6751842568701598
811571,0.055048188256318034,0.8722883630840339
811694,-0.17721444263289027,0.6021725984085393
811717,-0.5071820108166075,0.1112996736532878
811739,0.6083522593776318,0.04703599570211378
811772,-0.05991037871481869,0.8610986032537685
811804,-0.5022883414749454,0.11537067274689115
812025,0.7218298771742614,0.012141220029471324
812060,0.5556603314000418,0.07593731905984202
812062,-0.15102574625859597,0.6575783507055133
812103,0.6041205748612752,0.04901843419038167
812176,0.3045038632591154,0.3625844629362861
812178,0.13561334219648094,0.6909453873869338
812255,-0.08426587150642366,0.8054280321493354
812350,0.17723648501553052,0.6021267026766493
812360,-0.3264583478089091,0.3271716720444551
812372,0.35568191292358975,0.28304198963006993
812376,-0.1793430736820827,0.5977464505978862
812418,-0.07387271390337455,0.8290993934568759
812442,0.3234632537805257,0.3318900645806114
812464,0.18462984077347758,0.586806517352866
812651,0.16748715787172477,0.6225508448244854
812681,0.013825031590233277,0.9678196071330126
812688,-0.5080104834060725,0.11061980865106762
812749,0.3816344065935134,0.24680613361373238
812800,-0.20668441305996385,0.542021067826733
812804,-0.24770682652912623,0.46271224989841675
812821,-0.08671824188679005,0.799863138965995
812889,-0.33111119544566336,0.31991316638085127
812949,0.3356401659331825,0.31293183369910393
812952,0.7032036780649236,0.015775201823779277
813018,0.5436961043637795,0.08384615645918117
